Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [3592] vline(SDL_Renderer*, short, short, short) [3485] std::_Select1st<std::pair<float const, entityx::Entity> >::operator()(std::pair<float const, entityx::Entity> const&) const [4148] entityx::BasePool** std::__uninitialized_fill_n<true>::__uninit_fill_n<entityx::BasePool**, unsigned long long, entityx::BasePool*>(entityx::BasePool**, unsigned long long, entityx::BasePool* const&)
  [26] polygon(SDL_Renderer*, short const*, short const*, int) [3500] std::_Base_bitset<2ull>::_M_getword(unsigned long long) const [3951] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
 [3730] Renderable::Renderable(Renderable::Type, SDL_Color, float, int, int) [3548] std::_Base_bitset<2ull>::_M_is_equal(std::_Base_bitset<2ull> const&) const [3952] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  [46] SpatialData::SpatialData(vec2<float>, vec2<float>, float, float) [3982] std::_Vector_base<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::_M_get_Tp_allocator() const [3953] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
  [28] SpatialData::SpatialData(SpatialData const&) [3983] std::_Vector_base<entityx::BasePool*, std::allocator<entityx::BasePool*> >::_M_get_Tp_allocator() const [3859] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
   [1] RenderSystem::renderEntity(entityx::Entity) [3984] std::_Vector_base<char*, std::allocator<char*> >::_M_get_Tp_allocator() const [3954] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >)
   [8] RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double) [3878] std::_Vector_base<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::_M_get_Tp_allocator() const [3955] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
 [4183] RenderSystem::RenderSystem(SDL_Renderer*) [3835] std::_Vector_base<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::_M_get_Tp_allocator() const [3830] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
 [4184] RenderSystem::~RenderSystem() [3804] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [53] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >)
 [4185] RenderSystem::~RenderSystem() [3623] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::get() const [3956] std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
  [16] MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double) [3624] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::operator bool() const [3957] std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, unsigned long long>(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, unsigned long long)
 [4186] MovementSystem::MovementSystem() [3637] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::get() const [3781] std::bitset<64ull>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::bitset<64ull>*, unsigned long long>(std::bitset<64ull>*, unsigned long long)
 [4187] MovementSystem::~MovementSystem() [3486] std::_Rb_tree_node<std::pair<float const, entityx::Entity> >::_M_valptr() const [3782] unsigned int* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned int*, unsigned long long>(unsigned int*, unsigned long long)
 [4188] MovementSystem::~MovementSystem() [3879] std::move_iterator<entityx::BaseComponentHelper**>::base() const [3576] std::pair<float const, entityx::Entity>::pair<float, entityx::Entity&, true>(float&&, entityx::Entity&)
  [15] ClientApplication::run() [3880] std::move_iterator<entityx::BasePool**>::base() const [4317] std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long long, std::shared_ptr<RenderSystem>, true>(std::pair<unsigned long long, std::shared_ptr<RenderSystem> >&&)
  [13] ClientApplication::update() [3881] std::move_iterator<char**>::base() const [4318] std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long long, std::shared_ptr<MovementSystem>, true>(std::pair<unsigned long long, std::shared_ptr<MovementSystem> >&&)
  [43] ClientApplication::ClientApplication(SDL_Window*) [3818] std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>::base() const [4149] std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >::~pair()
  [61] ClientApplication::~ClientApplication() [3911] std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>::operator*() const [4150] std::pair<std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool>::pair<std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool, true>(std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>&&, bool&&)
 [4189] View::View()        [3656] std::move_iterator<std::bitset<64ull>*>::base() const [3577] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*&, std::_Rb_tree_node_base*&)
 [3664] vec2<float>::rotate(double) [3720] std::move_iterator<std::bitset<64ull>*>::operator*() const [4319] std::pair<unsigned long long, std::shared_ptr<RenderSystem> >::pair<unsigned long long, std::shared_ptr<RenderSystem>&, true>(unsigned long long&&, std::shared_ptr<RenderSystem>&)
 [3665] vec2<float>::normalize() [3797] std::move_iterator<unsigned int*>::base() const [4320] std::pair<unsigned long long, std::shared_ptr<RenderSystem> >::~pair()
  [27] vec2<float>::vec2(vec2<float> const&) [3533] std::_Function_base::_M_empty() const [4321] std::pair<unsigned long long, std::shared_ptr<MovementSystem> >::pair<unsigned long long, std::shared_ptr<MovementSystem>&, true>(unsigned long long&&, std::shared_ptr<MovementSystem>&)
 [3512] vec2<float>::vec2(float, float) [3930] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) const [4322] std::pair<unsigned long long, std::shared_ptr<MovementSystem> >::~pair()
 [3659] vec2<float>::vec2() [3569] std::_Rb_tree_iterator<std::pair<float const, entityx::Entity> >::operator*() const [4323] std::bitset<64ull>::_M_do_sanitize()
 [3555] vec2<float>::operator=(vec2<float> const&) [3559] std::_Rb_tree_iterator<std::pair<float const, entityx::Entity> >::operator!=(std::_Rb_tree_iterator<std::pair<float const, entityx::Entity> > const&) const [3608] std::bitset<64ull>::_Unchecked_set(unsigned long long, int)
 [3651] vec2<float>::operator*=(double) [3625] std::__shared_ptr_access<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [3708] std::bitset<64ull>::_Unchecked_reset(unsigned long long)
 [3666] vec2<float>::operator+=(vec2<float> const&) [3626] std::__shared_ptr_access<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [4324] std::bitset<64ull>::set()
 [3600] vec2<int>::rotate(double) [3638] std::__shared_ptr_access<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [3609] std::bitset<64ull>::set(unsigned long long, bool)
 [3595] vec2<int>::vec2(vec2<int> const&) [3639] std::__shared_ptr_access<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [3783] std::bitset<64ull>::reset()
 [3556] vec2<int>::vec2(int, int) [4045] std::hash<unsigned long long>::operator()(unsigned long long) const [3709] std::bitset<64ull>::reset(unsigned long long)
 [3601] vec2<int>::operator+(vec2<int> const&) [3491] std::less<float>::operator()(float const&, float const&) const [3509] std::bitset<64ull>::reference::reference(std::bitset<64ull>&, unsigned long long)
 [3619] Simple::Lib::ProtoSignal<void (void const*), Simple::Lib::CollectorDefault<void> >::emit(void const*) [3501] std::bitset<64ull>::_Unchecked_test(unsigned long long) const [3510] std::bitset<64ull>::reference::~reference()
 [3917] Simple::Lib::ProtoSignal<void (void const*), Simple::Lib::CollectorDefault<void> >::ProtoSignal(std::function<void (void const*)> const&) [3650] std::bitset<64ull>::test(unsigned long long) const [3729] std::bitset<64ull>::bitset()
 [3918] Simple::Lib::ProtoSignal<void (void const*), Simple::Lib::CollectorDefault<void> >::~ProtoSignal() [3597] std::bitset<64ull>::_M_check(unsigned long long, char const*) const [3551] std::bitset<64ull>::operator&=(std::bitset<64ull> const&)
 [3620] Simple::Lib::CollectorDefault<void>::result() [3508] std::bitset<64ull>::reference::operator bool() const [3511] std::bitset<64ull>::operator[](unsigned long long)
 [3919] Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >::Signal(std::function<void (void const*)> const&) [3549] std::bitset<64ull>::operator==(std::bitset<64ull> const&) const [3686] std::bitset<64ull>::operator|=(std::bitset<64ull> const&)
 [3920] Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >::~Signal() [3503] std::bitset<64ull>::operator[](unsigned long long) const [4151] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<entityx::BaseComponentHelper**, std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> > >, unsigned long long, entityx::BaseComponentHelper* const&)
 [4063] entityx::BaseSystem::configure(entityx::EventManager&) [4103] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::_M_check_len(unsigned long long, char const*) const [4325] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::_M_erase_at_end(entityx::BaseComponentHelper**)
 [4064] entityx::BaseSystem::configure(entityx::EntityManager&, entityx::EventManager&) [3629] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::size() const [4056] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::end()
 [4065] entityx::BaseSystem::BaseSystem() [3985] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::max_size() const [4057] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::begin()
 [4066] entityx::BaseSystem::~BaseSystem() [4104] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::_M_check_len(unsigned long long, char const*) const [4326] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::clear()
  [47] entityx::EventManager::signal_for(unsigned long long) [3481] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::size() const [4152] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::resize(unsigned long long, entityx::BaseComponentHelper* const&)
  [65] void entityx::EventManager::emit<entityx::EntityCreatedEvent, entityx::Entity&>(entityx::Entity&) [3986] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::max_size() const [4327] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::vector()
  [66] void entityx::EventManager::emit<entityx::ComponentAddedEvent<Renderable>, entityx::Entity, entityx::ComponentHandle<Renderable, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<Renderable, entityx::EntityManager>&) [3504] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::operator[](unsigned long long) const [4328] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::~vector()
  [67] void entityx::EventManager::emit<entityx::ComponentAddedEvent<SpatialData>, entityx::Entity, entityx::ComponentHandle<SpatialData, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<SpatialData, entityx::EntityManager>&) [4105] std::vector<char*, std::allocator<char*> >::_M_check_len(unsigned long long, char const*) const [3649] std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::operator[](unsigned long long)
  [68] void entityx::EventManager::emit<entityx::EntityDestroyedEvent, entityx::Entity>(entityx::Entity&&) [3882] std::vector<char*, std::allocator<char*> >::size() const [4153] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >, unsigned long long, entityx::BasePool* const&)
  [69] void entityx::EventManager::emit<entityx::ComponentRemovedEvent<Renderable>, entityx::Entity, entityx::ComponentHandle<Renderable, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<Renderable, entityx::EntityManager>&) [3987] std::vector<char*, std::allocator<char*> >::max_size() const [4329] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::_M_erase_at_end(entityx::BasePool**)
  [70] void entityx::EventManager::emit<entityx::ComponentRemovedEvent<SpatialData>, entityx::Entity, entityx::ComponentHandle<SpatialData, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<SpatialData, entityx::EntityManager>&) [3988] std::vector<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::_M_check_len(unsigned long long, char const*) const [3724] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::end()
 [4190] entityx::EventManager::EventManager() [3612] std::vector<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::size() const [3725] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::begin()
 [4191] entityx::EventManager::~EventManager() [3883] std::vector<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::max_size() const [4330] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::clear()
 [3532] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<false>::Iterator, false>::next() [3884] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::_M_check_len(unsigned long long, char const*) const [4154] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::resize(unsigned long long, entityx::BasePool* const&)
 [3539] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<false>::Iterator, false>::predicate() [3477] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::size() const [4331] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::vector()
 [3606] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<false>::Iterator, false>::ViewIterator(entityx::EntityManager*, std::bitset<64ull>, unsigned int) [3836] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::max_size() const [4332] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::~vector()
 [3540] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<false>::Iterator, false>::operator*() [3505] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::operator[](unsigned long long) const [3482] std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::operator[](unsigned long long)
 [3541] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<false>::Iterator, false>::operator++() [3837] std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long long, char const*) const [4155] void std::vector<char*, std::allocator<char*> >::_M_realloc_insert<char* const&>(__gnu_cxx::__normal_iterator<char**, std::vector<char*, std::allocator<char*> > >, char* const&)
 [3731] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<true>::Iterator, true>::valid_entity() [3776] std::vector<unsigned int, std::allocator<unsigned int> >::end() const [4010] std::vector<char*, std::allocator<char*> >::end()
 [3726] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<true>::Iterator, true>::next() [3475] std::vector<unsigned int, std::allocator<unsigned int> >::size() const [4011] std::vector<char*, std::allocator<char*> >::begin()
 [3732] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<true>::Iterator, true>::predicate() [3777] std::vector<unsigned int, std::allocator<unsigned int> >::begin() const [4156] std::vector<char*, std::allocator<char*> >::push_back(char* const&)
 [4067] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<true>::Iterator, true>::ViewIterator(entityx::EntityManager*, std::bitset<64ull>, unsigned int) [3778] std::vector<unsigned int, std::allocator<unsigned int> >::empty() const [4157] std::vector<char*, std::allocator<char*> >::vector()
 [3733] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<true>::Iterator, true>::operator*() [3805] std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [4158] std::vector<char*, std::allocator<char*> >::~vector()
 [3734] entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<true>::Iterator, true>::operator++() [3472] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long long) const [3507] std::vector<char*, std::allocator<char*> >::operator[](unsigned long long)
 [3667] std::bitset<64ull> entityx::EntityManager::component_mask<Renderable>() [3633] std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>::_M_next() const [3958] std::vector<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::_M_default_append(unsigned long long)
 [3668] std::bitset<64ull> entityx::EntityManager::component_mask<SpatialData, Renderable>() [4242] decltype ((get<0>)((forward<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > const&>(std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > const&) const [3959] std::vector<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::resize(unsigned long long)
 [3643] std::bitset<64ull> entityx::EntityManager::component_mask<SpatialData>() [4046] decltype ((get<0>)((forward<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >&>(std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >&) const [4333] std::vector<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::vector()
 [3496] unsigned long long entityx::EntityManager::component_family<Renderable>() [3640] std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>::operator*() const [4334] std::vector<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::~vector()
 [3487] unsigned long long entityx::EntityManager::component_family<SpatialData>() [4243] std::__detail::_Hash_code_base<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [3603] std::vector<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >::operator[](unsigned long long)
 [3735] entityx::EntityManager::accomodate_entity(unsigned int) [4106] std::__detail::_Hash_code_base<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(unsigned long long const&) const [4335] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::_M_erase_at_end(std::bitset<64ull>*)
 [3542] Renderable* entityx::EntityManager::get_component_ptr<Renderable>(entityx::Entity::Id) [4107] std::__detail::_Hash_code_base<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>*, unsigned long long) const [3784] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::_M_default_append(unsigned long long)
 [3521] SpatialData* entityx::EntityManager::get_component_ptr<SpatialData>(entityx::Entity::Id) [4244] std::__detail::_Hash_code_base<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false> const*, unsigned long long) const [4336] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::clear()
 [3736] entityx::Pool<Renderable, 8192ull>* entityx::EntityManager::accomodate_component<Renderable>() [4047] std::__detail::_Hash_code_base<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(unsigned long long const&, unsigned long long, unsigned long long) const [3785] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::resize(unsigned long long)
 [3737] entityx::Pool<SpatialData, 8192ull>* entityx::EntityManager::accomodate_component<SpatialData>() [4048] std::__detail::_Hash_code_base<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h1() const [4337] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::vector()
 [4192] entityx::EntityManager::entities_for_debugging() [3989] std::__detail::_Hash_code_base<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h2() const [4338] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::~vector()
 [3669] entityx::EntityManager::TypedView<false, SpatialData, Renderable> entityx::EntityManager::entities_with_components<SpatialData, Renderable>() [3990] std::__detail::_Mod_range_hashing::operator()(unsigned long long, unsigned long long) const [3493] std::vector<std::bitset<64ull>, std::allocator<std::bitset<64ull> > >::operator[](unsigned long long)
 [3670] entityx::EntityManager::TypedView<false, SpatialData> entityx::EntityManager::entities_with_components<SpatialData>() [4108] std::__detail::_Prime_rehash_policy::_M_state() const [4159] std::vector<unsigned int, std::allocator<unsigned int> >::_M_erase_at_end(unsigned int*)
 [3537] entityx::EntityManager::get(entityx::Entity::Id) [4245] std::__detail::_Hash_node_value_base<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >::_M_v() const [3786] std::vector<unsigned int, std::allocator<unsigned int> >::_M_default_append(unsigned long long)
 [3671] void entityx::EntityManager::each<SpatialData, Renderable>(entityx::EntityManager::identity<std::function<void (entityx::Entity, SpatialData&, Renderable&)> >::type) [4246] std::__detail::_Hash_node_value_base<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >::_M_valptr() const [3897] void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&)
  [17] void entityx::EntityManager::each<SpatialData>(entityx::EntityManager::identity<std::function<void (entityx::Entity, SpatialData&)> >::type) [18] std::function<void (entityx::Entity, SpatialData&)>::operator()(entityx::Entity, SpatialData&) const [3867] std::vector<unsigned int, std::allocator<unsigned int> >::end()
  [62] entityx::EntityManager::reset() [3678] std::function<void (entityx::Entity, SpatialData&)>::operator bool() const [3868] std::vector<unsigned int, std::allocator<unsigned int> >::begin()
  [71] entityx::ComponentHandle<Renderable, entityx::EntityManager> entityx::EntityManager::assign<Renderable, Renderable::Type>(entityx::Entity::Id, Renderable::Type&&) [3570] std::function<void (entityx::Entity, SpatialData&, Renderable&)>::operator()(entityx::Entity, SpatialData&, Renderable&) const [4160] std::vector<unsigned int, std::allocator<unsigned int> >::clear()
  [57] entityx::ComponentHandle<SpatialData, entityx::EntityManager> entityx::EntityManager::assign<SpatialData, vec2<float> >(entityx::Entity::Id, vec2<float>&&) [3679] std::function<void (entityx::Entity, SpatialData&, Renderable&)>::operator bool() const [3787] std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long long)
  [44] entityx::ComponentHandle<SpatialData, entityx::EntityManager> entityx::EntityManager::assign<SpatialData, vec2<float>, vec2<float>, double>(entityx::Entity::Id, vec2<float>&&, vec2<float>&&, double&&) [3931] std::function<void (void const*)>::operator bool() const [3788] std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&)
  [72] entityx::EntityManager::create() [3535] std::_Any_data::_M_access() const [4161] std::vector<unsigned int, std::allocator<unsigned int> >::vector()
